MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,Fence,Mo Sold,Yr Sold,Sale Type,SalePrice,Year Remod/Add Cats,Low Qual SF Cat,Garage Yr Blt Class,Porch Cat,Screen Porch Cat
160,RM,21.0,1890,Pave,None,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,7,1972,Gable,CompShg,HdBoard,HdBoard,HasMasVnr,380.0,TA,TA,CBlock,TA,TA,No,ALQ,282.0,Unf,0.0,212.0,494.0,GasA,Ex,Y,SBrkr,494,536,1030,0.0,0.0,1,1,3,1,TA,6,Typ,0,None,Detchd,Unf,1.0,264.0,TA,TA,Y,0,0,0,Non,7,2006,WD ,11.661345470088502,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
60,RL,0.0,9375,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,Gable,CompShg,VinylSd,VinylSd,HasMasVnr,573.0,TA,TA,PConc,Gd,TA,No,GLQ,739.0,Unf,0.0,318.0,1057.0,GasA,Ex,Y,SBrkr,1057,977,2034,1.0,0.0,2,1,3,1,Gd,8,Typ,0,None,Attchd,RFn,2.0,645.0,TA,TA,Y,576,36,0,GdPrv,2,2009,WD ,12.299107511497363,Blt/Remod 10-20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
120,RL,48.0,3480,Pave,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,Gable,CompShg,VinylSd,VinylSd,HasMasVnr,163.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1405.0,1405.0,GasA,Ex,Y,SBrkr,1405,0,1405,0.0,0.0,2,0,2,1,Gd,6,Typ,1,TA,Attchd,RFn,2.0,478.0,TA,TA,Y,148,36,0,Non,11,2009,WD ,12.061046873479915,Blt/Remod<10 yrs,Finished,After 2000,No3SeasonPorch,NoScreenPorch
20,RL,0.0,17140,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1956,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1059.0,Unf,0.0,75.0,1134.0,GasA,Ex,Y,Fuse,1229,0,1229,0.0,0.0,1,0,3,1,TA,6,Typ,0,None,Attchd,RFn,1.0,284.0,TA,TA,Y,0,0,0,Non,4,2009,WD ,11.813030057420567,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
60,RL,70.0,8749,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,654.0,Unf,0.0,325.0,979.0,GasA,Ex,Y,SBrkr,992,940,1932,1.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,2.0,610.0,TA,TA,Y,0,120,0,Non,6,2007,WD ,12.269047444691562,Blt/Remod<10 yrs,Finished,After 2000,No3SeasonPorch,NoScreenPorch
20,RL,91.0,11375,Pave,None,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6,5,1954,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,736.0,Unf,0.0,231.0,967.0,GasA,TA,Y,SBrkr,1299,0,1299,0.0,0.0,1,0,3,1,Gd,6,Typ,1,TA,Attchd,Unf,2.0,494.0,TA,TA,Y,81,0,280,Non,10,2007,WD ,11.918390573078392,Blt/Remod 10-20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
120,RL,53.0,3922,Pave,None,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,Gable,CompShg,VinylSd,VinylSd,HasMasVnr,72.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1258.0,1258.0,GasA,Ex,Y,SBrkr,1402,0,1402,0.0,2.0,0,2,2,1,Gd,7,Typ,1,Gd,Attchd,Fin,3.0,648.0,TA,TA,Y,120,16,0,Non,2,2007,New,12.17664898415669,Blt/Remod<10 yrs,Finished,After 2000,No3SeasonPorch,NoScreenPorch
120,RL,43.0,3182,Pave,None,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,Gable,CompShg,VinylSd,VinylSd,HasMasVnr,16.0,Gd,TA,PConc,Gd,TA,No,GLQ,16.0,Unf,0.0,1330.0,1346.0,GasA,Ex,Y,SBrkr,1504,0,1504,0.0,0.0,2,0,1,1,Gd,7,Typ,1,Gd,Attchd,Fin,2.0,457.0,TA,TA,Y,156,0,0,Non,5,2009,WD ,12.106252310247962,Blt/Remod<10 yrs,Finished,After 2000,No3SeasonPorch,NoScreenPorch
20,RL,75.0,9750,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,Gable,CompShg,MetalSd,MetalSd,HasMasVnr,243.0,TA,TA,CBlock,TA,TA,No,Rec,608.0,Unf,0.0,834.0,1442.0,GasA,Gd,Y,SBrkr,1442,0,1442,0.0,0.0,1,1,4,1,TA,7,Typ,0,None,Attchd,RFn,1.0,301.0,TA,TA,Y,0,0,275,Non,4,2007,COD,11.969717200243734,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
60,RL,72.0,13426,Pave,None,IR,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,894.0,Unf,0.0,57.0,951.0,GasA,Ex,Y,SBrkr,951,828,1779,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,Fin,2.0,586.0,TA,TA,Y,208,107,0,Non,9,2006,WD ,12.287652632522597,Blt/Remod<10 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
60,FV,85.0,10574,Pave,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,1082.0,1082.0,GasA,Ex,Y,SBrkr,1082,871,1953,0.0,0.0,2,1,3,1,Gd,9,Typ,1,Gd,Attchd,RFn,3.0,1043.0,TA,TA,Y,160,50,0,Non,5,2009,WD ,12.437184366493561,Blt/Remod<10 yrs,Finished,After 2000,No3SeasonPorch,NoScreenPorch
60,RL,70.0,8726,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,872.0,872.0,GasA,Ex,Y,SBrkr,872,1037,1909,0.0,0.0,2,1,4,1,Gd,8,Typ,0,None,BuiltIn,RFn,2.0,529.0,TA,TA,Y,0,108,0,Non,9,2006,WD ,12.190959007720126,Blt/Remod<10 yrs,Finished,After 2000,No3SeasonPorch,NoScreenPorch
60,RL,62.0,7984,Pave,None,IR,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,Gable,CompShg,VinylSd,VinylSd,HasMasVnr,200.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,868.0,868.0,GasA,Ex,Y,SBrkr,868,762,1630,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,Fin,2.0,436.0,TA,TA,Y,120,48,0,Non,9,2009,WD ,12.152144303504619,Blt/Remod<10 yrs,Finished,After 2000,No3SeasonPorch,NoScreenPorch
50,RL,45.0,8248,Pave,Grvl,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1918,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,686.0,686.0,GasW,Gd,Y,SBrkr,686,564,1250,0.0,1.0,1,1,3,1,Fa,7,Typ,0,None,Detchd,Unf,1.0,280.0,TA,TA,P,207,0,96,Non,7,2006,WD ,11.661345470088502,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
20,RL,0.0,9790,Pave,None,Reg,Lvl,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1963,Hip,CompShg,HdBoard,HdBoard,HasMasVnr,451.0,TA,TA,CBlock,TA,TA,No,ALQ,569.0,Rec,81.0,678.0,1328.0,GasA,TA,Y,SBrkr,1328,0,1328,1.0,0.0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,Unf,2.0,528.0,TA,TA,Y,0,26,0,Non,6,2010,WD ,11.870599909242044,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
20,RL,60.0,7200,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,534.0,Rec,96.0,246.0,876.0,GasA,TA,Y,SBrkr,988,0,988,0.0,0.0,1,0,3,1,TA,6,Typ,0,None,Attchd,Unf,1.0,276.0,TA,TA,Y,0,80,0,Non,5,2007,WD ,11.686878772093667,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
50,RL,60.0,7200,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,673.0,Unf,0.0,181.0,854.0,GasA,Fa,Y,Fuse,854,424,1278,0.0,0.0,1,0,4,1,TA,6,Typ,0,None,Attchd,Unf,1.0,240.0,TA,TA,Y,0,0,0,MnWw,4,2008,WD ,11.755871643580617,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
60,FV,65.0,8125,Pave,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,858.0,858.0,GasA,Ex,Y,SBrkr,858,858,1716,0.0,0.0,2,1,3,1,Gd,7,Typ,0,None,Attchd,RFn,2.0,615.0,TA,TA,Y,0,53,0,Non,2,2006,WD ,12.210189161042013,Blt/Remod<10 yrs,Finished,After 2000,No3SeasonPorch,NoScreenPorch
30,RL,60.0,8088,Pave,Grvl,Reg,Lvl,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,2,3,1922,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,498.0,498.0,GasA,TA,N,Fuse,498,0,498,0.0,0.0,1,0,1,1,TA,3,Typ,0,None,Detchd,Unf,1.0,216.0,Fa,Fa,N,0,0,100,Non,2,2006,ConLD,10.46310334047155,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
60,RL,0.0,12511,Pave,None,IR,Lvl,Corner,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1978,Mansard,NonCompShg,Plywood,Plywood,HasMasVnr,168.0,Gd,TA,PConc,Gd,TA,No,ALQ,988.0,Unf,0.0,432.0,1420.0,GasA,Ex,Y,SBrkr,1420,1420,2840,0.0,1.0,2,1,4,1,Gd,8,Min2,2,Gd,Attchd,Fin,4.0,1314.0,TA,Gd,Y,0,16,0,MnPrv,12,2008,WD ,12.58621994565405,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,HasScreenPorch
160,RM,21.0,1869,Pave,None,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,6,1970,Gable,CompShg,HdBoard,HdBoard,HasMasVnr,127.0,TA,TA,CBlock,TA,TA,No,Rec,321.0,Unf,0.0,162.0,483.0,GasA,TA,Y,SBrkr,483,504,987,0.0,0.0,1,1,2,1,TA,5,Typ,0,None,Detchd,Unf,1.0,280.0,TA,TA,Y,0,0,0,Non,9,2008,WD ,11.571194373094205,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
30,RL,94.0,9259,Pave,None,Reg,Lvl,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,4,1927,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,660.0,660.0,GasA,TA,N,SBrkr,756,0,756,0.0,0.0,1,0,2,1,TA,4,Typ,0,None,Detchd,Unf,2.0,440.0,TA,TA,N,80,0,0,Non,6,2010,WD ,11.350406535472453,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
20,RL,129.0,16770,Pave,None,Reg,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2002,Hip,CompShg,VinylSd,VinylSd,HasMasVnr,270.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1196.0,Unf,0.0,516.0,1712.0,GasA,Ex,Y,SBrkr,1712,0,1712,1.0,0.0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,RFn,3.0,701.0,TA,TA,Y,218,183,0,Non,9,2009,WD ,12.56549381513693,Blt/Remod<10 yrs,Finished,After 2000,No3SeasonPorch,NoScreenPorch
120,RL,53.0,4043,Pave,None,Reg,Lvl,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6,5,1977,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,360.0,Unf,0.0,709.0,1069.0,GasA,TA,Y,SBrkr,1069,0,1069,0.0,0.0,2,0,2,1,TA,4,Typ,1,Fa,Attchd,RFn,2.0,440.0,TA,TA,Y,0,55,0,Non,7,2010,WD ,11.755871643580617,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,HasScreenPorch
20,FV,75.0,9000,Pave,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1335.0,1335.0,GasA,Ex,Y,SBrkr,1335,0,1335,0.0,0.0,2,0,3,1,Gd,6,Typ,0,None,Attchd,RFn,2.0,575.0,TA,TA,Y,0,210,0,Non,6,2007,New,12.256765759845692,Blt/Remod<10 yrs,Finished,After 2000,No3SeasonPorch,NoScreenPorch
120,RL,62.0,12677,Pave,None,IR,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2003,Hip,CompShg,MetalSd,MetalSd,HasMasVnr,472.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1218.0,Unf,0.0,300.0,1518.0,GasA,Ex,Y,SBrkr,1518,0,1518,0.0,0.0,1,1,1,1,Ex,6,Typ,1,Gd,Attchd,RFn,2.0,588.0,TA,TA,Y,185,140,0,Non,4,2008,WD ,12.520883385370206,Blt/Remod<10 yrs,Finished,After 2000,No3SeasonPorch,NoScreenPorch
60,RL,107.0,12852,Pave,None,IR,HLS,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,770.0,Unf,0.0,150.0,920.0,GasA,Ex,Y,SBrkr,920,860,1780,1.0,0.0,2,1,3,1,Gd,6,Typ,1,Gd,Attchd,Fin,2.0,612.0,TA,TA,Y,0,192,0,Non,1,2008,New,12.487356794850175,Blt/Remod<10 yrs,Finished,After 2000,No3SeasonPorch,NoScreenPorch
50,RM,60.0,10320,Pave,Grvl,Reg,Lvl,Corner,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,4,1,1910,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,Fa,CBlock,TA,Fa,No,Unf,0.0,Unf,0.0,771.0,771.0,GasA,Fa,Y,SBrkr,866,504,1484,0.0,0.0,2,0,3,1,TA,6,Sal,0,None,Detchd,Unf,1.0,264.0,TA,Fa,N,14,211,0,Non,9,2007,COD,10.819778284410283,Blt/Remod>20 yrs,UnfinishedSF<500,Before 2000,No3SeasonPorch,HasScreenPorch
50,RM,60.0,10800,Pave,None,Reg,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1915,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,Fa,TA,No,LwQ,686.0,Unf,0.0,0.0,686.0,GasA,TA,Y,SBrkr,966,686,1652,1.0,0.0,2,0,4,1,TA,7,Typ,0,None,Detchd,Unf,1.0,416.0,TA,TA,Y,0,0,196,Non,6,2010,WD ,11.842229212112828,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
60,RL,0.0,19522,Pave,None,IR,Bnk,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,7,5,1990,Gable,CompShg,HdBoard,HdBoard,HasMasVnr,272.0,Gd,TA,PConc,Gd,TA,No,GLQ,727.0,Unf,0.0,496.0,1223.0,GasA,Gd,Y,SBrkr,1271,1232,2503,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,RFn,2.0,564.0,TA,TA,Y,0,99,0,Non,2,2007,WD ,12.611537753638338,Blt/Remod 10-20 yrs,Finished,Before 2000,No3SeasonPorch,HasScreenPorch
80,RL,75.0,13860,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,8,7,1972,Gable,CompShg,Plywood,Wd Sdng,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,1410.0,Unf,0.0,542.0,1952.0,GasA,Gd,Y,SBrkr,2000,704,2704,1.0,0.0,2,1,4,1,Ex,9,Typ,3,TA,Attchd,Fin,2.0,538.0,TA,TA,Y,269,111,0,MnPrv,7,2009,WD ,12.751299696013497,Blt/Remod 10-20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
20,RL,73.0,11927,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,1994,Hip,CompShg,HdBoard,HdBoard,HasMasVnr,519.0,Gd,TA,PConc,Gd,TA,Gd,BLQ,408.0,GLQ,465.0,683.0,1556.0,GasA,Ex,Y,SBrkr,1592,0,1592,0.0,0.0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,Fin,2.0,484.0,TA,TA,Y,120,35,0,Non,6,2007,WD ,12.337100907936577,Blt/Remod 10-20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
80,RL,0.0,11950,Pave,None,IR,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,384.0,384.0,GasA,Ex,Y,SBrkr,754,640,1394,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,Fin,2.0,400.0,TA,TA,Y,100,0,0,Non,10,2007,WD ,12.016726473799254,Blt/Remod<10 yrs,Finished,After 2000,No3SeasonPorch,NoScreenPorch
70,RM,57.0,9906,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,4,1925,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,686.0,686.0,GasA,Fa,N,SBrkr,810,518,1328,0.0,0.0,1,0,3,1,TA,8,Typ,0,None,Detchd,Unf,1.0,210.0,TA,TA,Y,0,172,60,Non,9,2006,WD ,11.580584113444043,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
120,RL,41.0,4923,Pave,None,Reg,Lvl,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2001,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1153.0,Unf,0.0,440.0,1593.0,GasA,Ex,Y,SBrkr,1593,0,1593,1.0,0.0,1,1,0,1,Ex,5,Typ,1,Gd,Attchd,Fin,2.0,682.0,TA,TA,Y,0,120,0,Non,8,2008,WD ,12.56374708980199,Blt/Remod<10 yrs,Finished,After 2000,No3SeasonPorch,HasScreenPorch
30,C (all),60.0,7879,Pave,None,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,5,1920,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,495.0,Unf,0.0,225.0,720.0,GasA,TA,N,Fuse,720,0,720,0.0,0.0,1,0,2,1,TA,4,Typ,0,None,None,None,0.0,0.0,None,None,N,0,523,115,GdWo,11,2009,WD ,10.460242108190519,Blt/Remod>20 yrs,Finished,None,No3SeasonPorch,NoScreenPorch
20,RL,66.0,7800,Pave,None,IR,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1964,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,312.0,LwQ,600.0,0.0,912.0,GasA,TA,Y,SBrkr,912,0,912,0.0,0.0,1,0,2,1,TA,5,Typ,0,None,Attchd,Unf,1.0,288.0,TA,TA,Y,0,0,0,Non,11,2006,WD ,11.652687407345388,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
120,RL,0.0,3196,Pave,None,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,Gable,CompShg,VinylSd,VinylSd,HasMasVnr,40.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,1273.0,1273.0,GasA,Ex,Y,SBrkr,1456,0,1456,0.0,0.0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,Fin,2.0,400.0,TA,TA,Y,143,20,0,Non,5,2006,WD ,12.2783933071098,Blt/Remod<10 yrs,Finished,After 2000,No3SeasonPorch,NoScreenPorch
70,RM,68.0,9928,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1915,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,672.0,672.0,GasA,Fa,Y,SBrkr,1272,672,1944,0.0,0.0,2,0,3,1,TA,8,Min2,0,None,Detchd,Unf,1.0,216.0,TA,TA,N,24,28,0,Non,6,2009,WD ,12.100156419938624,Blt/Remod 10-20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
120,RL,0.0,6820,Pave,None,IR,Lvl,Corner,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1985,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,368.0,BLQ,1120.0,0.0,1488.0,GasA,TA,Y,SBrkr,1502,0,1502,1.0,0.0,1,1,1,1,Gd,4,Typ,0,None,Attchd,RFn,2.0,528.0,TA,TA,Y,0,54,0,Non,6,2010,WD ,12.26434155365415,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,HasScreenPorch
60,RL,50.0,13128,Pave,None,IR,HLS,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2005,Gable,CompShg,VinylSd,VinylSd,HasMasVnr,216.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1074.0,1074.0,GasA,Ex,Y,SBrkr,1074,990,2064,0.0,0.0,2,1,4,1,Gd,7,Typ,1,Gd,Attchd,Fin,2.0,527.0,TA,TA,Y,0,119,0,Non,1,2006,WD ,12.429216196844383,Blt/Remod<10 yrs,Finished,After 2000,No3SeasonPorch,NoScreenPorch
50,RM,52.0,6240,Pave,None,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1928,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1042.0,1042.0,GasA,Ex,Y,SBrkr,1042,534,1576,0.0,0.0,1,0,3,1,TA,8,Typ,1,Gd,Detchd,Unf,1.0,225.0,TA,TA,Y,0,0,0,Non,8,2006,WD ,11.911701584927597,Blt/Remod>20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
60,RL,0.0,8000,Pave,None,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,219.0,Unf,0.0,554.0,773.0,GasA,Gd,Y,SBrkr,773,885,1658,1.0,0.0,2,1,3,1,TA,8,Typ,1,TA,Attchd,Fin,2.0,431.0,TA,TA,Y,224,84,0,Non,6,2008,WD ,12.144197241812087,Blt/Remod 10-20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
30,RL,60.0,10410,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,8,1930,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,713.0,713.0,GasA,Ex,Y,SBrkr,713,0,713,0.0,0.0,1,0,2,1,Gd,5,Typ,0,None,Detchd,Unf,1.0,371.0,Fa,Fa,N,0,75,161,Non,10,2006,WD ,11.510923462299555,Blt/Remod<10 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
70,RM,60.0,10800,Pave,Grvl,Reg,Bnk,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1890,Gable,CompShg,Wd Sdng,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,718.0,718.0,GasA,Ex,Y,SBrkr,1576,978,2554,0.0,0.0,1,1,3,1,TA,8,Typ,0,None,Detchd,Unf,2.0,704.0,TA,TA,P,0,48,143,Non,7,2007,WD ,11.979799201207037,Blt/Remod 10-20 yrs,Finished,Before 2000,No3SeasonPorch,NoScreenPorch
80,RL,67.0,13300,Pave,None,IR,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,326.0,Unf,0.0,58.0,384.0,GasA,Ex,Y,SBrkr,744,630,1374,1.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,Fin,2.0,400.0,TA,TA,Y,100,0,0,Non,6,2010,WD ,12.125404742462718,Blt/Remod<10 yrs,Finished,After 2000,No3SeasonPorch,NoScreenPorch
